Version,Model,source,country,group,DateoA,WoAi,YoAi,WoDi,YoDi,wk2,zscore,DOTz,Spring,Automn,FLAG,k,ARL0,h
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,8,2010,2010-08,0.1337629,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,9,2010,2010-09,0.1335957,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,10,2010,2010-10,0.1334282,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,11,2010,2010-11,0.9841792,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,12,2010,2010-12,0.1330926,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,13,2010,2010-13,-1.315818,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,14,2010,2010-14,-1.316047,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,15,2010,2010-15,0.1325872,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,16,2010,2010-16,0.1324182,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,17,2010,2010-17,-1.316719,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,18,2010,2010-18,0.1320796,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,19,2010,2010-19,-1.317158,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,20,2010,2010-20,0.13174,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,21,2010,2010-21,0.9828065,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,22,2010,2010-22,1.696656,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,23,2010,2010-23,-1.31801,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,24,2010,2010-24,0.9823638,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,25,2010,2010-25,-1.318423,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,26,2010,2010-26,3.466997,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,27,2010,2010-27,-1.318829,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,28,2010,2010-28,0.130372,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,29,2010,2010-29,0.1301999,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,30,2010,2010-30,0.1300276,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,31,2010,2010-31,0.1298551,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,32,2010,2010-32,-1.319807,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,33,2010,2010-33,-1.319996,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,34,2010,2010-34,-1.320183,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,35,2010,2010-35,0.9806186,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,36,2010,2010-36,0.1289889,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,37,2010,2010-37,-1.320733,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,38,2010,2010-38,0.1286408,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,39,2010,2010-39,-1.321088,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,40,2010,2010-40,-1.321263,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,41,2010,2010-41,0.1281169,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,42,2010,2010-42,-1.321606,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,43,2010,2010-43,-1.321775,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,44,2010,2010-44,0.1275909,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,45,2010,2010-45,-1.322105,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,46,2010,2010-46,0.1272392,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,47,2010,2010-47,0.127063,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,48,2010,2010-48,0.1268865,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,49,2010,2010-49,0.9781189,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,50,2010,2010-50,1.692036,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,51,2010,2010-51,0.1263559,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,52,2010,2010-52,0.1261786,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,1,2011,2011-01,1.691414,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,2,2011,2011-02,0.1258232,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,3,2011,2011-03,0.9769518,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,4,2011,2011-04,0.1254671,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,5,2011,2011-05,0.1252886,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,6,2011,2011-06,2.913315,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,7,2011,2011-07,-1.324182,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,8,2011,2011-08,0.9759353,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,9,2011,2011-09,0.9757272,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,10,2011,2011-10,2.326593,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,11,2011,2011-11,1.68916,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,12,2011,2011-12,0.9750933,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,13,2011,2011-13,-1.324944,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,14,2011,2011-14,1.68843,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,15,2011,2011-15,-1.325181,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,16,2011,2011-16,0.1233119,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,17,2011,2011-17,0.1231309,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,18,2011,2011-18,0.1229498,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,19,2011,2011-19,2.90951,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,20,2011,2011-20,-1.325735,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,21,2011,2011-21,-1.32584,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,22,2011,2011-22,-1.325942,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,23,2011,2011-23,-1.326042,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,24,2011,2011-24,-1.32614,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,25,2011,2011-25,0.1216758,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,26,2011,2011-26,0.121493,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,27,2011,2011-27,0.12131,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,28,2011,2011-28,0.1211268,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,29,2011,2011-29,0.9712301,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,30,2011,2011-30,0.1207598,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,31,2011,2011-31,0.120576,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,32,2011,2011-32,0.9705006,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,33,2011,2011-33,0.9702543,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,34,2011,2011-34,0.9700063,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,35,2011,2011-35,-1.327074,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,36,2011,2011-36,-1.327146,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,37,2011,2011-37,0.1194691,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,38,2011,2011-38,-1.327283,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,39,2011,2011-39,1.681382,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,40,2011,2011-40,0.9684853,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,41,2011,2011-41,-1.327472,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,42,2011,2011-42,-1.327531,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,43,2011,2011-43,0.9677035,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,44,2011,2011-44,-1.327641,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,45,2011,2011-45,0.1179826,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,46,2011,2011-46,-1.327744,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,47,2011,2011-47,0.1176091,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,48,2011,2011-48,-1.327837,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,49,2011,2011-49,0.1172349,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,50,2011,2011-50,-1.327921,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,51,2011,2011-51,0.965549,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,52,2011,2011-52,0.1166722,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,1,2012,2012-01,0.1164843,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,2,2012,2012-02,-1.328064,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,3,2012,2012-03,0.116108,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,4,2012,2012-04,-1.328122,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,5,2012,2012-05,-1.328148,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,6,2012,2012-06,0.9635812,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,7,2012,2012-07,1.674504,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,8,2012,2012-08,0.115164,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,9,2012,2012-09,0.9627144,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,10,2012,2012-10,-1.328244,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,11,2012,2012-11,-1.328257,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,12,2012,2012-12,0.1144058,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,13,2012,2012-13,0.1142158,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,14,2012,2012-14,1.671839,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,15,2012,2012-15,-1.328286,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,16,2012,2012-16,-1.328287,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,17,2012,2012-17,-1.328287,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,18,2012,2012-18,-1.328284,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,19,2012,2012-19,0.1130725,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,20,2012,2012-20,1.669448,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,21,2012,2012-21,-1.328262,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,22,2012,2012-22,1.668629,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,23,2012,2012-23,0.1123071,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,24,2012,2012-24,0.1121153,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,25,2012,2012-25,-1.328203,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,26,2012,2012-26,-1.328183,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,27,2012,2012-27,1.666535,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,28,2012,2012-28,1.666108,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,29,2012,2012-29,0.1111542,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,30,2012,2012-30,2.298077,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,31,2012,2012-31,0.1107688,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,32,2012,2012-32,-1.328014,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,33,2012,2012-33,0.1103827,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,34,2012,2012-34,0.1101894,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,35,2012,2012-35,0.109996,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,36,2012,2012-36,-1.327858,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,37,2012,2012-37,0.1096088,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,38,2012,2012-38,-1.327767,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,39,2012,2012-39,0.9532806,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,40,2012,2012-40,-1.327667,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,41,2012,2012-41,-1.327614,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,42,2012,2012-42,0.1086382,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,43,2012,2012-43,-1.327501,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,44,2012,2012-44,-1.327441,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,45,2012,2012-45,0.9512292,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,46,2012,2012-46,-1.327315,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,47,2012,2012-47,0.1076641,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,48,2012,2012-48,0.1074689,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,49,2012,2012-49,0.1072736,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,50,2012,2012-50,0.1070781,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,51,2012,2012-51,-1.326961,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,0.25,20,1.449226
