Version,Model,source,country,group,DateoA,WoAi,YoAi,WoDi,YoDi,wk2,zscore,DOTz,Spring,Automn,FLAG,k,ARL0,h
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,51,2009,2009-51,.1315647,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,52,2009,2009-52,.1315031,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,53,2009,2009-53,-1.296681,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,1,2010,2010-01,1.673991,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,2,2010,2010-02,.1313171,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,3,2010,2010-03,.9703286,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,4,2010,2010-04,.9703282,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,5,2010,2010-05,.1311294,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,6,2010,2010-06,-1.297697,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,7,2010,2010-07,-1.29786,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,8,2010,2010-08,.1309399,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,9,2010,2010-09,.1308764,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,10,2010,2010-10,.1308127,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,11,2010,2010-11,.9702882,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,12,2010,2010-12,.1306847,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,13,2010,2010-13,-1.298802,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,14,2010,2010-14,-1.298953,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,15,2010,2010-15,.1304911,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,16,2010,2010-16,.1304263,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,17,2010,2010-17,-1.299395,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,18,2010,2010-18,.1302959,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,19,2010,2010-19,-1.29968,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,20,2010,2010-20,.1301648,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,21,2010,2010-21,.9701165,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,22,2010,2010-22,1.674692,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,23,2010,2010-23,-1.30023,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,24,2010,2010-24,.9700387,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,25,2010,2010-25,-1.300495,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,26,2010,2010-26,3.422423,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,27,2010,2010-27,-1.300752,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,28,2010,2010-28,.1296327,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,29,2010,2010-29,.1295654,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,30,2010,2010-30,.1294978,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,31,2010,2010-31,.1294301,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,32,2010,2010-32,-1.301363,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,33,2010,2010-33,-1.301479,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,34,2010,2010-34,-1.301594,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,35,2010,2010-35,.9696487,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,36,2010,2010-36,.1290885,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,37,2010,2010-37,-1.301929,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,38,2010,2010-38,.1289505,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,39,2010,2010-39,-1.302142,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,40,2010,2010-40,-1.302246,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,41,2010,2010-41,.1287421,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,42,2010,2010-42,-1.302449,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,43,2010,2010-43,-1.302548,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,44,2010,2010-44,.1285321,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,45,2010,2010-45,-1.30274,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,46,2010,2010-46,.1283912,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,47,2010,2010-47,.1283204,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,48,2010,2010-48,.1282495,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,49,2010,2010-49,.9689137,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,50,2010,2010-50,1.674025,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,51,2010,2010-51,.1280355,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,52,2010,2010-52,.1279638,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,1,2011,2011-01,1.673844,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,2,2011,2011-02,.1278199,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,3,2011,2011-03,.9685166,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,4,2011,2011-04,.1276752,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,5,2011,2011-05,.1276026,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,6,2011,2011-06,2.881451,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,7,2011,2011-07,-1.303878,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,8,2011,2011-08,.9681481,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,9,2011,2011-09,.9680703,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,10,2011,2011-10,2.302606,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,11,2011,2011-11,1.673088,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,12,2011,2011-12,.9678286,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,13,2011,2011-13,-1.304256,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,14,2011,2011-14,1.672815,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,15,2011,2011-15,-1.304367,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,16,2011,2011-16,.1267918,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,17,2011,2011-17,.1267169,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,18,2011,2011-18,.126642,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,19,2011,2011-19,2.880095,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,20,2011,2011-20,-1.304613,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,21,2011,2011-21,-1.304657,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,22,2011,2011-22,-1.304699,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,23,2011,2011-23,-1.304739,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,24,2011,2011-24,-1.304777,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,25,2011,2011-25,.126112,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,26,2011,2011-26,.1260356,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,27,2011,2011-27,.125959,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,28,2011,2011-28,.1258822,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,29,2011,2011-29,.9662262,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,30,2011,2011-30,.1257281,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,31,2011,2011-31,.1256508,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,32,2011,2011-32,.9659023,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,33,2011,2011-33,.9657916,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,34,2011,2011-34,.9656795,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,35,2011,2011-35,-1.305073,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,36,2011,2011-36,-1.305089,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,37,2011,2011-37,.1251832,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,38,2011,2011-38,-1.305116,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,39,2011,2011-39,1.66971,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,40,2011,2011-40,.9649785,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,41,2011,2011-41,-1.305141,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,42,2011,2011-42,-1.305146,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,43,2011,2011-43,.9646096,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,44,2011,2011-44,-1.30515,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,45,2011,2011-45,.12455,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,46,2011,2011-46,-1.305146,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,47,2011,2011-47,.12439,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,48,2011,2011-48,-1.305135,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,49,2011,2011-49,.1242293,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,50,2011,2011-50,-1.305117,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,51,2011,2011-51,.9635657,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,52,2011,2011-52,.123987,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,1,2012,2012-01,.1239058,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,2,2012,2012-02,-1.305058,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,3,2012,2012-03,.123743,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,4,2012,2012-04,-1.305018,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,5,2012,2012-05,-1.304995,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,6,2012,2012-06,.962581,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,7,2012,2012-07,1.666163,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,8,2012,2012-08,.1233333,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,9,2012,2012-09,.9621387,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,10,2012,2012-10,-1.304852,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,11,2012,2012-11,-1.304818,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,12,2012,2012-12,.1230024,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,13,2012,2012-13,.1229192,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,14,2012,2012-14,1.664699,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,15,2012,2012-15,-1.304663,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,16,2012,2012-16,-1.304619,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,17,2012,2012-17,-1.304574,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,18,2012,2012-18,-1.304527,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,19,2012,2012-19,.1224169,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,20,2012,2012-20,1.663353,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,21,2012,2012-21,-1.304375,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,22,2012,2012-22,1.662886,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,23,2012,2012-23,.1220789,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,24,2012,2012-24,.1219939,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,25,2012,2012-25,-1.304146,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,26,2012,2012-26,-1.304084,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,27,2012,2012-27,1.661677,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,28,2012,2012-28,1.661428,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,29,2012,2012-29,.1215669,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,30,2012,2012-30,2.287711,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,31,2012,2012-31,.121395,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,32,2012,2012-32,-1.303675,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,33,2012,2012-33,.1212224,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,34,2012,2012-34,.1211359,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,35,2012,2012-35,.1210492,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,36,2012,2012-36,-1.303365,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,37,2012,2012-37,.1208755,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,38,2012,2012-38,-1.303199,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,39,2012,2012-39,.9570512,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,40,2012,2012-40,-1.303026,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,41,2012,2012-41,-1.302937,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,42,2012,2012-42,.1204382,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,43,2012,2012-43,-1.302753,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),,.25,20,1.449226
