Version,Model,source,country,group,DateoA,WoAi,YoAi,WoDi,YoDi,wk2,UCIc,LCIc,nbr,excess,zscore,DOTc,DOTb,DOTz,Pnb,Spring,Automn,nb,nbc,UPIc,LPIc,UPIb2,LCIb,UCIb,UCIe,LCIe,DOTm,DOTzm,CUSUM,FLAG,k,ARL0,h
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,7,2012,2012-07,,,1,2.126764,1.666163,,,,.8732357,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),3,3,,,3.519574,.67767,1.125239,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,8,2012,2012-08,,,2,.1266913,.1233333,,,,.8733087,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.519938,.6768722,1.126753,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,9,2012,2012-09,,,2,1.126618,.9621387,,,,.8733817,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),2,2,,,3.520307,.6760606,1.128295,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,10,2012,2012-10,,,1,-.8734547,-1.304852,,,,.8734547,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.52068,.6752353,1.129863,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,11,2012,2012-11,,,1,-.8735277,-1.304818,,,,.8735277,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.521058,.6743968,1.131456,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,12,2012,2012-12,,,,.1263993,.1230024,,,,.8736007,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.521441,.6735453,1.133076,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,13,2012,2012-13,,,,.1263262,.1229192,,,,.8736738,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.521828,.6726811,1.134722,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,14,2012,2012-14,,,1,2.126253,1.664699,,,,.8737468,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),3,3,,,3.522219,.6718043,1.136393,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,15,2012,2012-15,,,2,-.8738199,-1.304663,,,,.8738199,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.522616,.6709154,1.138089,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,16,2012,2012-16,,,,-.8738929,-1.304619,,,,.8738929,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.523016,.6700144,1.139809,,,0,-1.304619,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,17,2012,2012-17,,,,-.873966,-1.304574,,,,.873966,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.523422,.6691018,1.141555,,,0,-1.304574,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,18,2012,2012-18,,,,-.8740391,-1.304527,,,,.8740391,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.523832,.6681778,1.143325,,,0,-1.304527,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,19,2012,2012-19,,,1,.1258879,.1224169,,,,.8741121,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.524246,.6672425,1.145119,,,1,.1224169,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,20,2012,2012-20,,,1,2.125815,1.663353,,,,.8741852,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),3,3,,,3.524666,.6662964,1.146937,,,3,1.663353,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,21,2012,2012-21,,,3,-.8742583,-1.304375,,,,.8742583,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.525089,.6653396,1.148778,,,0,-1.304375,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,22,2012,2012-22,,,3,2.125669,1.662886,,,,.8743314,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),3,3,,,3.525517,.6643723,1.150643,,,3,1.662886,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,23,2012,2012-23,,,,.1255956,.1220789,,,,.8744044,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.52595,.6633949,1.152531,,,1,.1220789,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,24,2012,2012-24,,,2,.1255224,.1219939,,,,.8744776,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.526388,.6624076,1.154442,,,1,.1219939,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,25,2012,2012-25,,,2,-.8745506,-1.304146,,,,.8745506,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.52683,.6614105,1.156375,,,0,-1.304146,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,26,2012,2012-26,,,,-.8746238,-1.304084,,,,.8746238,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.527277,.660404,1.158331,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,27,2012,2012-27,,,1,2.125303,1.661677,,,,.8746969,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),3,3,,,3.527728,.6593883,1.16031,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,28,2012,2012-28,,,2,2.12523,1.661428,,,,.87477,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),3,3,,,3.528183,.6583636,1.16231,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,29,2012,2012-29,,,3,.1251569,.1215669,,,,.8748431,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.528644,.6573302,1.164332,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,30,2012,2012-30,,,1,3.125084,2.287711,,,,.8749163,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),4,4,,,3.529109,.6562881,1.166376,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,31,2012,2012-31,,,3,.1250106,.121395,,,,.8749894,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.529578,.6552378,1.168441,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,32,2012,2012-32,,,2,-.8750625,-1.303675,,,,.8750625,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.530052,.6541794,1.170527,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,33,2012,2012-33,,,,.1248643,.1212224,,,,.8751357,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.530531,.6531131,1.172634,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,34,2012,2012-34,,,1,.1247911,.1211359,,,,.8752089,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.531015,.6520391,1.174762,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,35,2012,2012-35,,,1,.124718,.1210492,,,,.875282,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.531503,.6509578,1.17691,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,36,2012,2012-36,,,,-.8753552,-1.303365,,,,.8753552,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.531995,.649869,1.179079,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,37,2012,2012-37,,,1,.1245716,.1208755,,,,.8754284,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.532492,.6487733,1.181267,,,1,.1208755,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,38,2012,2012-38,,,1,-.8755016,-1.303199,,,,.8755016,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.532994,.6476707,1.183476,,,0,-1.303199,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,39,2012,2012-39,,,,1.124425,.9570512,,,,.8755748,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),2,2,,,3.5335,.6465614,1.185705,,,2,.9570512,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,40,2012,2012-40,,,1,-.875648,-1.303026,,,,.875648,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.534011,.6454457,1.187953,,,0,-1.303026,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,41,2012,2012-41,,,1,-.8757212,-1.302937,,,,.8757212,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.534527,.6443237,1.190221,,,0,-1.302937,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,42,2012,2012-42,,,,.1242056,.1204382,,,,.8757944,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.535047,.6431956,1.192508,,,1,.1204382,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,43,2012,2012-43,,,1,-.8758676,-1.302753,,,,.8758676,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.535571,.6420616,1.194814,,,0,-1.302753,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,44,2012,2012-44,,,,-.8759408,-1.302658,,,,.8759408,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.536101,.6409218,1.197139,,,0,-1.302658,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,45,2012,2012-45,,,1,1.123986,.9558902,,,,.8760141,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),2,2,,,3.536634,.6397765,1.199482,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,46,2012,2012-46,,,1,-.8760872,-1.302463,,,,.8760872,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.537173,.6386257,1.201845,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,47,2012,2012-47,,,,.1238395,.1199972,,,,.8761605,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.537716,.6374698,1.204225,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,48,2012,2012-48,,,1,.1237662,.1199085,,,,.8762338,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.538264,.6363088,1.206624,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,49,2012,2012-49,,,1,.123693,.1198197,,,,.876307,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.538816,.6351429,1.209041,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,50,2012,2012-50,,,1,.1236197,.1197307,,,,.8763803,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.539373,.6339722,1.211476,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,51,2012,2012-51,,,1,-.8764535,-1.301943,,,,.8764535,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.539934,.632797,1.213929,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,52,2012,2012-52,,,1,1.123473,.9544762,,,,.8765268,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),2,2,,,3.5405,.6316173,1.2164,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,1,2013,2013-01,,,,-.8766001,-1.301723,,,,.8766001,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.541071,.6304334,1.218888,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,2,2013,2013-02,,,1,1.123327,.9540606,,,,.8766733,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),2,2,,,3.541646,.6292453,1.221393,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,3,2013,2013-03,,,3,.1232533,.1192837,,,,.8767467,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.542226,.6280533,1.223916,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,4,2013,2013-04,,,,.12318,.1191938,,,,.87682,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.54281,.6268574,1.226456,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,5,2013,2013-05,,,1,-.8768932,-1.30126,,,,.8768932,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.543399,.6256578,1.229013,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,6,2013,2013-06,,,,.1230335,.1190137,,,,.8769665,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.543993,.6244546,1.231587,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,7,2013,2013-07,,,2,.1229602,.1189234,,,,.8770398,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.544591,.623248,1.234178,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,8,2013,2013-08,,,,-.8771132,-1.300894,,,,.8771132,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.545194,.622038,1.236785,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,9,2013,2013-09,,,,.1228135,.1187423,,,,.8771865,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.545802,.6208249,1.239409,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,10,2013,2013-10,,,1,-.8772599,-1.300641,,,,.8772599,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.546414,.6196088,1.24205,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,11,2013,2013-11,,,,.1226668,.1185608,,,,.8773332,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.54703,.6183896,1.244706,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,12,2013,2013-12,,,1,1.122593,.9519044,,,,.8774065,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),2,2,,,3.547652,.6171677,1.247379,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,13,2013,2013-13,,,2,.1225201,.1183786,,,,.8774799,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.548277,.6159431,1.250068,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,14,2013,2013-14,,,1,-.8775532,-1.300114,,,,.8775532,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.548908,.6147159,1.252773,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,15,2013,2013-15,,,1,.1223734,.1181959,,,,.8776266,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.549543,.6134862,1.255494,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,16,2013,2013-16,,,,1.1223,.951006,,,,.8777,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),2,2,,,3.550183,.6122541,1.258231,,,2,.951006,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,17,2013,2013-17,,,1,-.8777733,-1.2997,,,,.8777733,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.550827,.6110198,1.260984,,,0,-1.2997,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,18,2013,2013-18,,,1,.1221533,.1179207,,,,.8778467,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.551476,.6097834,1.263752,,,1,.1179207,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,19,2013,2013-19,,,1,.1220799,.1178287,,,,.8779201,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.552129,.6085449,1.266535,,,1,.1178287,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,20,2013,2013-20,,,1,-.8779935,-1.299269,,,,.8779935,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.552787,.6073045,1.269335,,,0,-1.299269,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,21,2013,2013-21,,,,1.121933,.9498544,,,,.8780669,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),2,2,,,3.55345,.6060622,1.272149,,,2,.9498544,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,22,2013,2013-22,,,2,-.8781403,-1.298973,,,,.8781403,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.554117,.6048182,1.274979,,,0,-1.298973,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,23,2013,2013-23,,,,-.8782137,-1.298823,,,,.8782137,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.554789,.6035725,1.277824,,,0,-1.298823,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,24,2013,2013-24,,,1,2.121713,1.646805,,,,.8782871,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),3,3,,,3.555465,.6023252,1.280684,,,3,1.646805,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,25,2013,2013-25,,,2,-.8783606,-1.298516,,,,.8783606,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.556147,.6010765,1.283559,,,0,-1.298516,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,26,2013,2013-26,,,3,1.121566,.9486712,,,,.878434,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),2,2,,,3.556832,.5998264,1.286449,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,27,2013,2013-27,,,,-.8785074,-1.298203,,,,.8785074,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.557523,.598575,1.289354,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,28,2013,2013-28,,,,-.8785809,-1.298043,,,,.8785809,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.558218,.5973223,1.292274,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,29,2013,2013-29,,,2,1.121346,.9479462,,,,.8786543,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),2,2,,,3.558917,.5960686,1.295209,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,30,2013,2013-30,,,,-.8787278,-1.297719,,,,.8787278,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.559621,.5948138,1.298158,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,31,2013,2013-31,,,,.1211988,.1167139,,,,.8788012,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.56033,.593558,1.301122,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,32,2013,2013-32,,,1,.1211253,.1166201,,,,.8788747,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.561043,.5923014,1.304101,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,33,2013,2013-33,,,,1.121052,.9469621,,,,.8789482,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),2,2,,,3.561761,.5910438,1.307094,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,34,2013,2013-34,,,1,-.8790216,-1.29705,,,,.8790216,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.562484,.5897856,1.310102,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,35,2013,2013-35,,,1,-.8790951,-1.296878,,,,.8790951,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.563211,.5885267,1.313123,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,36,2013,2013-36,,,1,1.120831,.9462109,,,,.8791686,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),2,2,,,3.563942,.5872673,1.31616,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,37,2013,2013-37,,,2,1.120758,.9459581,,,,.8792421,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),2,2,,,3.564679,.5860072,1.31921,,,2,.9459581,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,38,2013,2013-38,,,4,1.120684,.945704,,,,.8793156,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),2,2,,,3.56542,.5847467,1.322275,,,2,.945704,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,39,2013,2013-39,,,1,.1206108,.1159599,,,,.8793892,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.566165,.5834859,1.325354,,,1,.1159599,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,40,2013,2013-40,,,2,2.120537,1.64079,,,,.8794627,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),3,3,,,3.566915,.5822247,1.328447,,,3,1.64079,1.39079,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,41,2013,2013-41,,,1,-.8795362,-1.295811,,,,.8795362,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.56767,.5809631,1.331554,,,0,-1.295811,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,42,2013,2013-42,,,1,.1203903,.1156751,,,,.8796097,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.568429,.5797015,1.334675,,,1,.1156751,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,43,2013,2013-43,,,,-.8796833,-1.295441,,,,.8796833,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.569193,.5784397,1.33781,,,0,-1.295441,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,44,2013,2013-44,,,,-.8797568,-1.295254,,,,.8797568,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.569962,.5771778,1.34096,,,0,-1.295254,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,45,2013,2013-45,,,,-.8798304,-1.295065,,,,.8798304,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.570735,.5759158,1.344123,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,46,2013,2013-46,,,,-.8799039,-1.294874,,,,.8799039,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,3.571513,.5746539,1.347299,,,,,0,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,47,2013,2013-47,,,1,1.120023,.9433622,,,,.8799775,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),2,2,,,3.572295,.5733921,1.35049,,,,,.6933622,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,48,2013,2013-48,,,1,.119949,.1151019,,,,.880051,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1,,,3.573082,.5721304,1.353695,,,,,.5584641,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,49,2013,2013-49,1.983281,1.540521,2,1.119875,.9428284,2,.8801246,.9428284,.8801246,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),2,2,4.91395,.0012717,3.573874,.5708688,1.356913,1.103156,.660396,,,1.251292,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,50,2013,2013-50,1.446304,1.026683,1,.338365,.3133808,1.218563,.8801982,.3133808,.8801982,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1.218563,3.947073,,3.57467,.5696076,1.360145,.5661057,.1464853,,,1.314673,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,51,2013,2013-51,1.535406,1.002012,1,.3600889,.3323517,1.240361,.8802717,.3323517,.8802717,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),1,1.240361,3.997455,,3.57547,.5683466,1.36339,.6551339,.12174,,,1.397025,,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,52,2013,2013-52,,,1,.4373456,.3991039,1.317691,.8803453,.3991039,.8803453,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,1.317691,,,3.576276,.567086,1.36665,,,,,1.546129,1,.25,20,1.449226
v4-3,LINE,SSI,Denmark,5to14,31dec2013,1,2014,1,2014,2014-01,,,,,,,,,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),0,0,,,,,,,,,,0,,.25,20,1.449226
v4-3,LINES_SIN,SSI,Denmark,15to64,31dec2013,1,2014,23,2008,2008-23,,,233,,,,,,,(WoDi>15 & WoDi<26),(WoDi>36 & WoDi<45),207,207,,,,,,,,207,,0,,.25,20,1.449226
